temp_avg;temp_max;temp_min;precipitation;humidity;wind;pressure;month;year
-0,9;-0,6;-1,4;;80;3;738,8;1;7
-1,6;1,5;-5,0;;94;7;732,6;1;7
-1,0;0,0;-3,0;4,5;91;8;726,7;1;7
-1,1;1,0;-3,0;3,0;91;5;726,6;1;7
-5,3;-5,0;-6,3;4,0;71;6;732,5;1;7
-10,5;-8,9;-14,0;1,2;85;4;732,0;1;7
-6,5;-4,0;-10,5;0,6;90;6;733,8;1;7
-11,0;-6,0;-12,8;1,1;81;6;737,7;1;7
-11,6;-4,9;-20,0;2,7;94;4;736,0;1;7
-0,9;2,0;-5,0;1,9;88;8;732,9;1;7
4,5;8,0;-1,0;;75;10;731,7;1;7
6,2;8,7;4,0;;76;9;727,9;1;7
6,1;9,2;1,2;;74;5;726,1;1;7
4,0;8,0;1,5;4,3;95;10;721,6;1;7
1,5;2,0;0,6;6,0;94;10;720,2;1;7
-0,3;1,0;-1,5;3,5;91;9;726,6;1;7
-1,2;-0,5;-2,5;0,5;90;7;730,5;1;7
-1,6;-0,5;-2,5;1,0;84;10;728,2;1;7
-1,3;0,0;-4,0;1,5;82;9;721,7;1;7
-1,7;1,9;-4,7;6,7;93;6;719,0;1;7
-3,5;-0,5;-4,2;0,2;86;4;726,9;1;7
-6,3;-1,7;-12;;94;5;727,4;2;7
0,4;3,0;-3,0;0,0;89;7;729,6;2;7
3,9;6,5;1,0;5,0;84;10;729,1;2;7
3,7;7,0;3,0;10,5;93;9;727,2;2;7
-0,7;1,5;-2,0;;79;4;737,2;2;7
-3,0;-1,1;-5,0;;82;2;736,6;2;7
-7,1;-6,9;-8,5;8,0;88;9;734,0;2;7
-5,7;-4,0;-8,0;32,7;90;9;724,4;2;7
-1,9;0,0;-7,0;0,2;86;4;724,7;2;7
-2,7;-1,0;-5,0;6,8;88;3;727,7;2;7
-5,5;-1,0;-8,0;17,7;88;6;731,2;2;7
-11,8;-8,0;-14,0;2,0;88;7;738,0;2;7
-11,3;-6,1;-15,1;2,5;81;5;741,5;2;7
-3,7;-3,0;-6,0;1,0;91;10;744,6;2;7
-3,8;-2,0;-6,0;1,2;83;10;745,6;2;7
-7,8;-1,0;-18,0;;85;7;742,6;2;7
-2,1;1,2;-8,0;5,5;81;4;734,4;2;7
-2,9;0,0;-5,0;;86;3;738,1;2;7
-7,4;-0,5;-15,0;;74;3;740,2;2;7
-0,4;5,4;-3,1;;93;2;741,5;2;7
-1,6;9,0;-9,5;;94;6;743,4;2;7
1,6;13,0;-6,5;;67;3;743,0;2;7
1,0;7,0;-5,0;;82;6;746,4;2;7
4,2;13,0;-3,0;;72;3;748,2;2;7
4,9;17,0;-3,0;;61;3;746,1;2;7
5,4;14,0;-2,0;;65;8;741,6;2;7
3,5;5,2;1,1;2,5;89;6;741,6;2;7
1,8;4,0;-2,1;;88;9;744,8;2;7
3,3;5,0;1,0;;93;7;746,6;3;7
4,1;8,0;1,0;;90;8;746,2;3;7
3,7;9,0;-1,0;;79;6;744,3;3;7
5,7;11,0;-2,0;;58;10;734,6;3;7
1,3;4,0;0,0;3,0;94;3;733,0;3;7
-3,5;0,8;-9,2;1,0;94;5;740,5;3;7
-0,9;3,3;-5,8;;61;5;736,8;3;7
0,8;2,3;-0,8;;85;5;732,6;3;7
-1,4;1,0;-5,0;;65;3;738,4;3;7
-1,7;1,0;-3,0;0,2;85;4;738,2;3;7
0,6;4,0;-2,5;;73;9;736,0;3;7
3,0;6,0;1,0;;93;9;728,5;3;7
3,9;10,7;-4,1;;62;7;728,9;3;7
6,4;8,1;2,5;0,2;93;4;726,8;3;7
4,0;8,0;2,0;0,2;84;5;728,7;3;7
3,0;5,0;2,0;4,5;93;6;728,6;3;7
3,3;4,0;1,2;0,2;76;9;730,9;3;7
2,1;4,0;-0,5;0,0;64;7;734,2;3;7
-1,3;3,0;-4,5;0,0;74;9;734,3;3;7
-2,1;1,6;-6,5;0,8;76;5;736,0;3;7
-0,8;6,0;-7,3;;63;10;733,1;3;7
1,4;6,0;1,0;0,3;78;10;730,8;3;7
1,3;3,0;-2,0;0,2;72;8;734,6;3;7
1,6;7,0;-4,0;;52;5;738,4;3;7
2,5;11,0;-4,5;;54;3;738,7;3;7
4,6;7,0;1,0;;68;3;740,2;3;7
6,4;16,4;-2,9;;58;4;739,8;3;7
5,1;7,4;3,4;12,0;97;5;742,9;3;7
4,9;12,0;-2,9;;58;5;746,1;3;7
8,5;12,0;6,0;0,2;90;3;745,5;3;7
12,3;19,0;8,0;;94;4;742,2;3;7
12,9;22,0;5,0;;67;8;734,8;4;7
9,9;21,0;4,0;1,4;83;7;731,8;4;7
3,7;10,5;-2,2;0,3;90;3;735,9;4;7
2,5;5,5;-1,9;1,1;90;6;736,1;4;7
4,1;12,0;-3,0;;59;12;729,4;4;7
2,8;2,0;-0,9;5,8;88;6;725,7;4;7
1,2;4,0;-2,0;0,1;78;9;728,0;4;7
2,0;5,0;-1,0;;56;10;734,7;4;7
4,6;9,6;0,0;;58;6;741,0;4;7
8,3;16,3;-1,7;;33;6;738,5;4;7
10,2;19,2;0,8;;33;8;737,7;4;7
14,1;22,0;7,0;;41;7;737,2;4;7
7,3;20,0;7,0;;90;8;737,1;4;7
2,5;3,0;2,3;11,0;93;6;735,2;4;7
2,4;3,0;0,5;1,6;92;5;735,2;4;7
2,4;3,1;1,0;4,4;94;6;734,2;4;7
4,5;8,4;1,2;3,0;86;4;736,4;4;7
7,4;13,0;-0,1;;73;3;737,0;4;7
9,1;13,0;6,0;0,0;92;3;734,9;4;7
9,5;12,0;5,5;0,0;61;5;732,6;4;7
9,1;16,0;1,0;3,8;59;8;732,8;4;7
9,0;15,0;6,0;3,2;87;10;734,1;4;7
4,6;9,0;1,0;0,1;60;9;737,7;4;7
5,3;10,4;0,9;;52;6;737,3;4;7
6,2;11,0;1,0;0,2;61;5;736,3;4;7
4,5;9,0;-2,0;0,0;44;9;736,6;4;7
5,1;9,0;0,5;;54;4;735,3;4;7
8,7;16,0;-0,8;;45;11;733,2;4;7
9,9;17,0;3,0;;81;15;731,6;4;7
11,8;15,0;6,0;2,2;89;4;730,7;4;7
12,2;19,9;3,2;12,0;69;6;730,4;5;7
14,1;21,0;8,3;3,0;80;9;725,7;5;7
7,6;10,9;5,6;4,8;69;7;731,3;5;7
7,6;17,0;-0,4;;44;11;733,4;5;7
14,6;22,0;4,0;;37;24;727,8;5;7
10,5;20,0;5,0;2,0;48;10;729,7;5;7
10,1;15,2;6,0;2,5;75;7;729,4;5;7
6,7;10,4;4,1;1,2;75;7;733,2;5;7
9,3;18,4;0,0;;43;4;737,7;5;7
15,7;25,0;5,0;;39;9;737,3;5;7
18,7;26,0;10,0;;38;9;736,2;5;7
18,7;26,0;11,0;;43;12;731,3;5;7
13,3;18,0;7,0;0,4;77;6;726,1;5;7
13,7;19,0;8,0;;63;10;725,6;5;7
13,3;18,3;10,8;4,2;82;4;728,7;5;7
15,3;22,8;8,2;8,0;52;7;728,7;5;7
15,3;22,5;10,5;2,0;74;5;727,5;5;7
14,6;19,0;10,0;2,2;75;8;725,2;5;7
12,2;16,0;10,0;3,1;93;6;730,1;5;7
12,5;17,0;8,0;0,4;65;5;732,1;5;7
13,0;19,0;6,0;;60;4;734,6;5;7
13,9;20,0;8,2;3,0;49;8;732,4;5;7
13,9;20,0;4,9;1,2;52;5;734,4;5;7
14,7;21,0;8,5;1,3;74;5;739,3;5;7
17,0;19,0;13,0;6,5;92;7;735,1;5;7
14,7;23,0;8,0;;61;5;737,4;5;7
15,9;25,0;7,5;;51;3;734,8;5;7
13,9;23,0;12,0;3,5;92;3;735,6;5;7
12,0;17,8;7,2;3,0;56;4;735,7;5;7
11,3;14,0;8,9;7,5;94;3;735,8;5;7
12,3;17,0;8,0;0,5;69;4;737,1;5;7
12,1;16,0;5,0;;68;3;737,0;6;7
13,4;18,0;8,0;;51;4;739,5;6;7
14,9;22,0;7,0;;49;3;741,4;6;7
17,1;23,3;11,0;;59;1;741,6;6;7
15,0;20,9;12,0;7,0;65;4;739,0;6;7
16,0;23,0;7,0;;62;2;736,7;6;7
18,1;23,0;11,0;;60;2;736,7;6;7
19,2;26,0;11,0;0,0;53;4;736,0;6;7
19,3;26,0;13,0;;68;2;735,4;6;7
17,0;22,0;13,0;5,0;67;3;735,4;6;7
16,4;21,0;12,0;3,5;78;3;734,8;6;7
18,0;24,3;11,0;0,2;58;4;733,8;6;7
14,5;16,3;12,1;40,0;75;8;732,8;6;7
13,4;17,0;11,0;3,0;90;3;736,6;6;7
17,1;23,0;12,0;;79;1;737,3;6;7
19,1;27,0;12,0;;62;3;736,9;6;7
20,5;28,0;14,0;;53;3;739,0;6;7
21,5;28,1;15,0;;54;6;739,1;6;7
20,7;27,3;15,0;10,0;58;4;737,7;6;7
21,0;27,9;13,6;;64;3;735,4;6;7
21,7;27,0;14,0;;78;4;731,8;6;7
24,5;32,0;17,0;;57;5;732,3;6;7
25,4;33,0;19,0;;66;3;735,1;6;7
26,9;34,0;21,0;;56;5;736,3;6;7
23,2;33,0;20,0;44,5;88;10;734,1;6;7
19,0;23,9;15,2;;77;4;733,0;6;7
19,8;24,6;16,1;;57;4;733,9;6;7
19,9;26,0;12,1;10,0;76;7;731,1;6;7
21,0;25,5;12,0;;56;3;734,9;6;7
21,9;29,0;17,5;10;76;7;731,1;6;7
19,6;23,0;16,0;;91;3;730,7;7;7
19,3;22,0;15,5;;76;4;731,8;7;7
16,2;17,5;14,2;3,2;94;5;730,9;7;7
17,5;19,1;15,8;4,0;93;4;731,2;7;7
20,8;27,0;15,0;;79;1;731,6;7;7
22,1;30,0;15,0;;65;1;734,0;7;7
23,8;33,0;16,0;;62;5;736,4;7;7
24,5;31,0;18,0;;66;9;739,5;7;7
24,7;29,8;18,5;;70;6;738,0;7;7
23,6;28,7;18,8;0,4;61;3;736,8;7;7
23,6;31,0;18,0;;68;3;736,4;7;7
24,5;32,0;17,5;;59;6;735,1;7;7
24,8;33,0;18,0;;60;8;733,8;7;7
25,4;33,0;18,7;;58;6;733,7;7;7
24,7;34,0;19,0;2,2;70;4;733,0;7;7
22,4;28,0;18,0;3,2;68;3;734,3;7;7
26,6;31,9;21,3;;48;2;731,7;7;7
24,6;32,0;20,5;9,8;67;11;731,9;7;7
20,6;24,0;19,0;19,2;93;2;733,3;7;7
17,7;23,0;17,0;12,2;93;3;733,9;7;7
19,0;23,0;15,5;;79;3;735,5;7;7
18,2;23,0;14,0;;78;6;737,9;7;7
19,4;23,5;15,5;;80;1;736,6;7;7
20,0;27,0;14,0;;54;3;735,0;7;7
22,5;29,0;15,0;;57;5;736,3;7;7
22,7;30,0;17,0;1,5;79;8;735,2;7;7
24,5;31,0;19,0;;63;9;734,5;7;7
23,4;33,0;17,0;8,0;59;8;734,2;7;7
21,3;28,0;17,0;1,0;93;3;732,4;7;7
22,5;27,0;16,0;;52;3;732,7;7;7
21,4;30,0;16,0;4,5;46;3;731,2;7;7
21,3;29,0;14,7;4,0;74;10;731,0;8;7
18,3;25,0;16,0;0,0;92;5;730,9;8;7
18,9;22,0;13,5;;66;3;735,4;8;7
19,0;25,0;14,0;30,7;70;4;734,5;8;7
20,1;27,0;15,5;2,0;92;4;730,7;8;7
17,9;22,0;15,5;1,0;88;10;724,3;8;7
17,6;24,8;11,1;;65;5;731,2;8;7
21,1;30,0;13,9;;66;6;734,1;8;7
19,6;27,0;17,5;5,0;93;6;737,6;8;7
20,5;28,0;15,0;;78;5;738,1;8;7
20,1;26,0;15,0;3,5;79;6;736,3;8;7
18,3;24,0;13,0;;62;3;739,5;8;7
17,8;23,0;12,0;;70;3;741,4;8;7
20,5;29,0;12,0;;51;4;738,5;8;7
23,8;33,0;15,0;;66;3;735,7;8;7
22,9;31,0;19,0;2,7;88;7;732,5;8;7
17,8;29,0;18,0;12,2;92;6;732,1;8;7
14,8;22,0;8,0;;81;3;735,1;8;7
15,8;23,0;8,0;;72;6;734,9;8;7
17,2;23,0;11,6;;74;2;736,4;8;7
17,2;23,0;12,3;;70;3;736,6;8;7
17,0;24,9;8,7;;55;2;736,6;8;7
17,1;19,4;13,3;6,2;86;2;735,0;8;7
16,9;19,0;15,7;14,0;92;4;734,6;8;7
12,9;16,0;11,0;2,2;93;3;735,9;8;7
14,3;22,0;8,0;;76;5;731,4;8;7
14,3;19,0;11,0;4,2;80;3;732,0;8;7
14,1;19,5;10,0;4,0;72;4;732,4;8;7
13,1;14,5;9,7;10,2;92;3;732,2;8;7
15,0;19,0;13,0;2,2;92;4;731,3;8;7
15,4;19,0;11,0;6,0;72;10;731,8;8;7
14,9;18,0;12,0;10,2;93;3;733,0;9;7
13,9;17,0;11,0;0,0;72;6;738,4;9;7
14,2;20,0;10,0;;75;5;738,4;9;7
13,7;19,3;8,7;;76;3;736,5;9;7
11,5;19,0;4,4;;64;2;741,5;9;7
11,4;21,0;5,0;;60;3;743,6;9;7
12,9;23,0;5,0;;69;3;742,7;9;7
14,8;25,5;8,0;;69;4;742,2;9;7
16,0;26,0;9,0;;80;3;739,8;9;7
15,6;24,6;9,0;;76;3;738,1;9;7
15,4;24,2;8,0;;52;1;737,4;9;7
16,6;28,0;8,1;;56;2;736,0;9;7
15,8;23,0;12,0;4,5;92;5;735,8;9;7
17,1;22,0;15,0;;93;3;737,4;9;7
15,6;23,0;10,0;;86;5;737,8;9;7
17,7;25,0;11,0;;75;7;734,8;9;7
17,7;22,0;16,0;50,2;92;5;730,4;9;7
13,2;14,3;12,8;23,0;97;5;729,8;9;7
8,0;12,0;5,0;8,0;94;5;731,2;9;7
7,4;8,5;6,0;1,2;92;3;734,4;9;7
8,1;12,0;5,0;;92;6;739,2;9;7
8,7;12,0;7,0;0,5;91;4;738,3;9;7
10,3;14,0;7,0;;90;4;736,4;9;7
12,0;13,0;9,0;6,2;82;7;729,4;9;7
11,7;16,7;6,5;0,0;91;5;735,5;9;7
15,3;20,0;12,0;;92;1;739,4;9;7
14,0;21,0;10,0;;81;6;738,7;9;7
10,6;18,0;6,0;;77;7;740,3;9;7
11,2;17,0;7,0;;72;10;742,0;9;7
12,2;17,0;8,0;;78;4;742,4;9;7
11,1;15,0;9,0;2,5;93;3;744,1;10;7
11,8;18,6;5,5;;66;4;741,4;10;7
11,7;20,0;4,7;;66;6;740,0;10;7
12,4;19,0;7,0;;79;4;739,7;10;7
13,5;19,5;8,0;;65;13;740,4;10;7
12,8;17,0;9,0;;57;13;740,6;10;7
10,0;16,0;4,0;;60;15;743,9;10;7
7,1;13,0;2,0;;53;6;747,5;10;7
6,2;12,1;0,0;;46;4;745,8;10;7
6,6;14,0;0,0;;53;10;745,6;10;7
6,4;14,0;0,0;;54;7;739,6;10;7
7,2;11,0;3,0;;90;3;734,0;10;7
4,8;10,0;1,0;;93;3;734,0;10;7
3,9;9,2;-0,6;;97;2;737,7;10;7
5,3;14,1;-1,5;;63;4;736,3;10;7
6,0;10,2;-0,6;;62;3;737,3;10;7
6,8;10,0;5,0;;81;3;739,4;10;7
5,9;10,0;2,0;1,5;91;4;740,2;10;7
9,9;14,0;6,0;1,5;93;3;742,4;10;7
10,9;16,0;6,0;;72;16;738,1;10;7
14,5;17,0;11,0;;65;17;729,5;10;7
11,7;16,0;9,0;0,0;67;7;731,6;10;7
7,6;13,0;6,0;;67;10;736,8;10;7
5,1;8,0;3,3;;72;6;745,0;10;7
3,8;13,0;-3,0;;77;9;745,6;10;7
4,8;15,0;-2,0;;88;4;741,1;10;7
6,7;14,0;0,0;;83;5;742,1;10;7
6,5;13,0;0,0;;90;3;743,1;10;7
7,6;18,0;0,0;;92;8;741,6;10;7
9,8;16,5;5,5;;66;4;740,1;10;7
8,3;17,0;3,0;;78;6;738,5;10;7
5,4;13,0;0,0;;67;10;733,0;11;7
3,5;11,0;-2,0;;92;7;728,1;11;7
8,4;13,0;4,0;2,5;85;11;730,1;11;7
8,0;13,0;3,0;0,7;79;9;731,2;11;7
10,9;14,0;9,0;;77;9;735,3;11;7
4,8;9,9;0,1;;73;5;741,0;11;7
2,4;9,0;-3,5;0,5;92;7;737,3;11;7
7,3;9,0;1,0;0,2;79;9;735,9;11;7
5,0;8,0;5,0;0,7;92;3;743,9;11;7
3,0;4,0;-3,0;;85;7;747,5;11;7
3,9;13,0;-2,0;;72;5;741,8;11;7
3,5;10,0;-1,0;;87;5;739,9;11;7
5,1;10,9;-1,0;;79;4;737,0;11;7
4,3;6,0;0,3;;92;4;739,9;11;7
5,1;6,0;3,0;;93;3;745,4;11;7
5,9;7,0;5,0;;83;9;744,8;11;7
2,4;7,0;1,0;;93;3;740,2;11;7
3,5;7,0;-1,0;0,2;93;5;740,0;11;7
6,3;7,0;4,0;0,5;92;6;736,8;11;7
9,0;11,1;6,6;;85;9;735,2;11;7
8,9;12,0;7,2;;81;5;731,8;11;7
6,3;10,0;6,0;0,8;92;3;734,1;11;7
3,0;7,0;1,5;0,2;82;8;739,7;11;7
3,6;5,0;2,0;0,8;93;3;741,2;11;7
1,2;7,0;-4,0;;93;9;735,2;11;7
3,7;9,9;-1,0;;93;7;725,5;11;7
3,2;6,5;3,0;5,0;93;5;720,0;11;7
4,3;8,0;-2,3;6,2;92;2;721,3;11;7
3,5;7,0;2,0;4,3;93;10;717,9;11;7
1,2;2,0;0,5;5,2;91;10;723,1;11;7
1,6;2,0;0,5;1,2;90;10;723,3;12;7
6,8;8,0;1,0;2,2;81;11;721,9;12;7
0,3;8,0;0,0;8,0;93;2;727,6;12;7
-5,7;-0,2;-10,7;;86;3;730,1;12;7
-1,4;-0,2;-6,1;;93;2;728,2;12;7
0,6;1,0;-1,0;7,5;94;1;729,1;12;7
-0,9;1,0;-3,0;;93;2;731,8;12;7
-4,3;-1,0;-7,0;0,4;92;1;732,7;12;7
-2,3;-2,5;-5,0;;94;1;731,1;12;7
0,7;2,0;-2,0;6,0;94;2;727,5;12;7
0,5;5,4;-4,0;;96;2;731,2;12;7
1,0;1,5;0,4;4,5;93;3;738,3;12;7
-1,0;1,0;-1,5;4,7;94;3;740,4;12;7
-2,3;-1,0;-2,5;;94;1;742,9;12;7
-1,8;1,0;-5,0;;94;2;743,8;12;7
2,8;5,0;-2,0;1,4;93;6;742,9;12;7
2,9;5,0;2,0;0,2;92;9;740,7;12;7
0,9;1,4;0,5;2,0;90;5;740,3;12;7
2,7;4,0;0,2;10,2;94;10;731,2;12;7
0,2;4,0;-0,1;1,2;93;12;730,1;12;7
-5,0;0,0;-6,5;;78;6;737,9;12;7
-4,3;-2,0;-7,5;0,2;86;6;741,5;12;7
-3,5;-2,0;-7,0;;84;7;739,0;12;7
-1,0;1,0;-5,0;8,5;93;9;724,2;12;7
-1,0;4,0;-1,6;2,5;80;7;727,7;12;7
-10,5;-5,0;-15,0;;90;1;734,5;12;7
-6,9;-3,0;-16,0;;91;6;735,0;12;7
-4,0;-3,0;-6,0;;87;8;733,1;12;7
-3,1;-2,0;-4,0;1,5;92;8;730,1;12;7
0,3;2,0;-3,0;;94;6;734,6;12;7
4,6;6,5;-1,0;;92;5;734,5;12;7
7,8;9,0;6,4;5,5;99;6;734,6;1;8
4,3;8,0;-0,5;;91;5;736,4;1;8
7,6;9,1;6,0;6,5;85;13;728,1;1;8
6,2;8,0;5,0;6,2;91;5;726,1;1;8
7,0;10,0;6,2;10,2;93;8;722,1;1;8
1,7;3,3;-0,6;0,8;78;8;728,1;1;8
-2,6;-0,2;-4,1;;72;6;738,0;1;8
-4,0;-1,0;-8,7;0,2;84;3;735,5;1;8
-2,0;2,2;-2,2;7,9;93;2;728,5;1;8
-3,4;-2,0;-7,5;;94;3;735,1;1;8
-3,3;-2,0;-6,5;;90;4;745,3;1;8
-4,2;-3,0;-8,5;;76;5;748,1;1;8
-1,5;-1,0;-6,0;0,4;91;10;744,6;1;8
1,6;2,0;-1,0;2,0;94;10;736,5;1;8
-0,1;0,6;-0,9;0,2;77;8;738,5;1;8
0,1;2,1;-2,5;;74;6;738,4;1;8
0,5;3,0;0,0;2,8;93;9;730,4;1;8
-0,6;0,0;-3,0;;88;10;740,4;1;8
-1,0;1,0;-2,0;;86;8;742,4;1;8
-0,5;0,0;-3,0;3,0;82;10;731,0;1;8
-2,8;0,0;-4,5;2,2;84;12;731,8;1;8
-3,7;-2,0;-5,0;1,3;96;14;733,8;1;8
-4,3;-2,0;-4,6;0,5;83;15;741,7;1;8
-8,3;-4,0;-9,5;0,2;81;3;748,8;1;8
-1,0;-4,0;-17,0;0,2;93;6;743,1;1;8
1,4;2,0;-3,0;0,6;93;8;739,0;1;8
1,5;3,0;0,0;1,2;92;10;735,9;1;8
1,5;2,5;-1,0;0,2;93;7;729,6;1;8
-0,3;0,7;-0,3;0,6;79;7;735,0;1;8
2,0;4,0;-0,7;1,2;79;16;723,7;1;8
1,6;2,0;0,1;6,8;79;10;725,7;1;8
-0,4;0,1;-4,0;;73;7;728,2;2;8
0,5;1,2;-2,5;7,3;81;8;723,6;2;8
0,2;1,0;-2,5;;77;9;734,6;2;8
0,7;3,5;-3,5;;82;5;733,8;2;8
2,0;3,7;0,8;0,6;84;5;730,7;2;8
2,2;4,0;-1,0;;72;11;731,7;2;8
3,3;5,0;2,5;4,0;92;10;723,9;2;8
2,4;3,5;0,3;1,2;89;9;735,5;2;8
4,6;6,5;0,8;3,5;90;9;738,9;2;8
6,1;8,0;3,5;;83;6;739,0;2;8
5,1;8,0;1,7;;89;7;736,1;2;8
0,5;2,9;0,0;0,2;71;5;743,9;2;8
-1,2;6,0;-7,9;;70;5;743,7;2;8
1,6;3,5;-3,0;;68;10;737,9;2;8
1,9;6,0;-2,5;;79;5;735,1;2;8
2,9;5,0;-2,5;0,0;93;13;732,4;2;8
6,7;9,0;5,0;7,2;79;18;720,4;2;8
4,1; ; ;2,2;68;19;727,3;2;8
7,0;10,4;-1,0;;46;10;726,1;2;8
3,0;6,0;-3,4;0,2;56;8;732,0;2;8
5,9;6,0;2,5;0,8;70;11;724,9;2;8
3,1;7,0;-2,0;0,2;78;9;728,9;2;8
2,3;5,5;0,0;2,4;89;5;735,1;2;8
3,6;8,0;1,0;;82;4;738,8;2;8
2,7;6,0;-1,0;;76;10;736,5;2;8
1,2;6,0;-4,0;;64;5;742,6;2;8
-0,6;4,0;-5,8;;96;2;744,9;2;8
-0,5;3,0;-3,0;0,8;89;5;745,6;2;8
-0,5;2,0;-6,0;;73;5;747,0;3;8
0,6;3,0;-1,5;;66;4;740,3;3;8
1,9;4,5;-1,0;;71;5;734,6;3;8
0,2;4,0;-1,5;;76;4;735,1;3;8
-0,4;1,0;-2,0;;83;9;737,2;3;8
0,0;1,0;-1,4;;74;1;737,0;3;8
-0,4;1,0;-2,9;;66;6;734,0;3;8
-0,8;0,0;-4,2;;72;7;737,7;3;8
-0,4;0,5;-3,0;0,4;64;4;739,0;3;8
-2,1;2,0;-4,0;;65;7;745,2;3;8
-3,1;-1,0;-9,0;;48;5;748,1;3;8
-1,8;4,0;-9,0;;39;4;745,8;3;8
1,6;6,0;-2,0;;56;7;743,9;3;8
2,4;11,0;-3,0;;55;6;747,1;3;8
3,9;14,5;-4,0;;40;6;745,8;3;8
3,6;14,5;0,0;;69;3;741,5;3;8
2,2;8,0;-2,5;;46;11;748,6;3;8
1,4;6,0;-4,0;;40;8;753,7;3;8
0,4;6,0;-6,7;;29;9;754,8;3;8
-0,4;11,0;-5,5;;35;4;755,2;3;8
4,3;13,0;-3,0;;38;5;752,6;3;8
6,4;18,0;-2,0;;43;3;751,0;3;8
8,5;20,0;-1,5;;36;3;746,3;3;8
6,8;18,0;1,0;;48;10;741,3;3;8
8,8;17,0;1,5;;46;8;739,9;3;8
7,5;16,0;-2,5;0,2;48;7;737,5;3;8
4,0;14,0;-2,5;;48;10;744,0;3;8
7,7;9,0;-2,0;;33;9;739,5;3;8
11,3;18,0;6,0;1,0;74;8;729,8;3;8
8,5;14,0;6,0;0,5;81;3;727,2;3;8
6,6;12,0;6,0;4,5;92;3;723,7;3;8
4,4;6,0;3,0;16,5;93;7;720,0;4;8
1,5;5,0;0,0;0,2;90;4;719,9;4;8
0,8;3,0;-2,0;3,5;91;8;728,5;4;8
2,0;6,0;-2,0;;54;9;733,8;4;8
4,1;6,0;0,0;1,5;86;10;726,3;4;8
9,4;16,0;4,0;;74;11;727,9;4;8
12,9;19,0;7,0;;55;8;723,3;4;8
10,8;19,0;7,0;0,5;62;11;721,0;4;8
9,0;13,0;7,0;3,5;80;10;728,4;4;8
4,9;9,0;1,0;;76;7;730,6;4;8
3,9;9,0;0,0;0,6;70;7;736,4;4;8
5,2;9,0;1,0;;74;5;738,4;4;8
6,6;16,0;-2,0;;50;4;740,3;4;8
9,4;14,0;1,0;;42;7;739,4;4;8
10,0;18,0;3,0;0,5;41;9;737,0;4;8
6,4;11,0;4,0;;97;5;736,6;4;8
3,9;9,0;0,0;;68;7;740,3;4;8
3,5;7,0;-1,0;0,2;55;7;735,7;4;8
4,0;9,0;0,0;0,5;74;3;732,6;4;8
5,1;9,0;-1,0;;64;5;731,3;4;8
5,9;8,0;2,0;3,0;80;6;730,6;4;8
7,0;8,0;6,0;2,6;93;3;730,7;4;8
7,1;11,0;6,0;3,2;87;4;726,8;4;8
8,4;16,0;2,0;2,5;82;4;727,3;4;8
12,9;19,0;8,0;10,2;66;6;727,4;4;8
10,4;14,0;9,0;8,5;82;5;733,4;4;8
10,9;15,0;6,0;;70;1;738,3;4;8
12,1;16,0;9,0;;60;3;740,7;4;8
10,4;16,0;4,0;;72;2;742,1;4;8
10,9;17,0;2,0;;34;2;738,6;4;8
14,5;22,0;5,0;; 43      ; 7      ;737,5;5;8
13,6;19,0;6,0;; 40      ; 3      ;736,6;5;8
13,8;21,0;6,0;; 35      ; 4      ;734,2;5;8
12,9;17,0;8,0;; 46      ; 3      ;736,8;5;8
14,0;22,0;6,0;; 44      ; 6      ;739,5;5;8
14,3;22,0;6,0;; 51      ; 3      ;739,7;5;8
14,1;19,0;10,0;; 80      ; 4      ;737,4;5;8
13,8;20,0;7,0;; 46      ; 3      ;738,7;5;8
14,9;20,0;11,0;0,0; 73      ; 2      ;741,8;5;8
13,6;21,0;6,0;; 39      ; 4      ;741,2;5;8
15,4;24,0;5,0;; 41      ; 4      ;736,7;5;8
19,9;29,0;8,0;2,0; 42      ; 10      ;733,9;5;8
16,4;27,0;11,0;; 66      ; 3      ;735,5;5;8
14,4;21,0;10,0;; 60      ; 6      ;734,0;5;8
14,1;19,0;7,0;; 67      ; 7      ;736,3;5;8
14,6;22,0;7,0;; 53      ; 4      ;738,4;5;8
14,6;21,0;7,0;; 41      ; 3      ;736,8;5;8
11,3;18,0;4,0;; 53      ; 6      ;741,5;5;8
13,9;23,0;4,0;; 38      ; 3      ;743,3;5;8
16,3;24,0;7,0;; 37      ; 6      ;737,9;5;8
17,8;25,0;9,0;; 42      ; 10      ;733,8;5;8
13,1;21,0;11,0;3,0; 71      ; 8      ;731,8;5;8
11,4;16,0;8,0;0,4; 91      ; 3      ;732,5;5;8
14,6;23,0;6,0;; 56      ; 10      ;732,6;5;8
17,8;24,0;12,0;0,2; 64      ; 3      ;733,1;5;8
16,2;24,0;12,0;0,4; 66      ; 6      ;735,9;5;8
17,0;22,0;13,0;2,2; 58      ; 6      ;734,0;5;8
11,9;17,0;7,0;4,0; 62      ; 6      ;731,3;5;8
12,2;19,0;5,0;0,2; 63      ; 3      ;733,6;5;8
14,5;17,0;9,0;4,0; 79      ; 8      ;731,2;5;8
17,2;23,0;11,0;; 62      ; 9      ;736,3;5;8
18,1;22,0;12,0;;66;6;735,3;6;8
17,8;23,0;12,0;0,2;91;4;737,0;6;8
18,2;20,0;11,0;;55;3;740,1;6;8
17,1;20,0;14,0;5,0;61;5;735,8;6;8
